case,category,prefill,decode,workload,pp,tg,line,phase,n_tokens,route_apply,label,reason,decide_us,apply_us,target
switch_cpu_to_opencl_pp512_tg64,switch,cpu,opencl,pp512_tg64,512,64,1418,decode,1,false,,,,,
switch_cpu_to_opencl_pp512_tg64,switch,cpu,opencl,pp512_tg64,512,64,1421,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,718,prefill,256,true,prefill,phase-prefill-route,1,15,"attn=cpu,ffn=cpu,output=cpu"
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,733,decode,1,true,decode,phase-decode-route,6,176,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,761,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,771,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,781,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,791,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,801,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,811,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,821,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,831,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,841,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,851,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,861,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,871,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,881,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,891,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg16,switch,cpu,qnn-npu,pp256_tg16,256,16,901,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,718,prefill,256,true,prefill,phase-prefill-route,1,16,"attn=cpu,ffn=cpu,output=cpu"
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,733,decode,1,true,decode,phase-decode-route,7,180,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,761,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,771,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,781,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,791,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,801,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,811,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,821,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,831,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,841,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,851,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,861,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,871,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,881,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,891,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,901,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,911,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,921,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,931,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,941,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,951,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,961,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,971,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,981,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,991,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,1001,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,1011,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,1021,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,1031,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,1041,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,1051,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg32,switch,cpu,qnn-npu,pp256_tg32,256,32,1061,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,718,prefill,256,true,prefill,phase-prefill-route,2,18,"attn=cpu,ffn=cpu,output=cpu"
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,733,decode,1,true,decode,phase-decode-route,6,138,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,761,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,771,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,781,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,791,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,801,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,811,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,821,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,831,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,841,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,851,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,861,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,871,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,881,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,891,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,901,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,911,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,921,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,931,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,941,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,951,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,961,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,971,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,981,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,991,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1001,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1011,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1021,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1031,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1041,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1051,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1061,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1071,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1081,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1091,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1101,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1111,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1121,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1131,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1141,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1151,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1161,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1171,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1181,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1191,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1201,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1211,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1221,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1231,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1241,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1251,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1261,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1271,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1281,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1291,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1301,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1311,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1321,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1331,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1341,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1351,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1361,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1371,decode,1,false,,,,,
switch_cpu_to_qnn_pp256_tg64,switch,cpu,qnn-npu,pp256_tg64,256,64,1381,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,718,prefill,512,true,prefill,phase-prefill-route,2,15,"attn=cpu,ffn=cpu,output=cpu"
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,733,decode,1,true,decode,phase-decode-route,3,140,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,761,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,771,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,781,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,791,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,801,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,811,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,821,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,831,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,841,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,851,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,861,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,871,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,881,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,891,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg16,switch,cpu,qnn-npu,pp512_tg16,512,16,901,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,718,prefill,512,true,prefill,phase-prefill-route,2,16,"attn=cpu,ffn=cpu,output=cpu"
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,733,decode,1,true,decode,phase-decode-route,6,217,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,761,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,771,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,781,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,791,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,801,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,811,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,821,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,831,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,841,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,851,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,861,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,871,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,881,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,891,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,901,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,911,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,921,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,931,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,941,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,951,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,961,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,971,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,981,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,991,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,1001,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,1011,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,1021,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,1031,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,1041,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,1051,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg32,switch,cpu,qnn-npu,pp512_tg32,512,32,1061,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,718,prefill,512,true,prefill,phase-prefill-route,2,14,"attn=cpu,ffn=cpu,output=cpu"
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,733,decode,1,true,decode,phase-decode-route,7,208,"attn=qnn-npu,ffn=qnn-npu,output=qnn-npu"
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,761,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,771,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,781,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,791,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,801,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,811,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,821,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,831,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,841,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,851,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,861,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,871,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,881,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,891,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,901,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,911,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,921,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,931,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,941,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,951,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,961,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,971,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,981,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,991,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1001,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1011,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1021,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1031,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1041,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1051,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1061,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1071,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1081,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1091,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1101,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1111,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1121,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1131,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1141,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1151,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1161,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1171,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1181,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1191,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1201,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1211,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1221,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1231,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1241,decode,1,false,,,,,
switch_cpu_to_qnn_pp512_tg64,switch,cpu,qnn-npu,pp512_tg64,512,64,1251,decode,1,false,,,,,
